,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Exited
28,0.44800000000000006,0.5,0.0,0.3378378378378379,0.30000000000000004,0.5633738782148561,0.0,1.0,1.0,0.5009270885369552,0.0,1.0,0.0,0.43132803632236094,0.0
29,0.122,0.0,1.0,0.14864864864864863,0.0,0.23793393564693938,0.3333333333333333,1.0,1.0,0.26738368514193106,0.0,0.25,0.3333333333333333,0.2542565266742338,0.0
30,0.4819999999999999,1.0,0.0,0.2837837837837838,0.30000000000000004,0.0,0.6666666666666667,1.0,0.0,0.702356075005163,1.0,0.5,0.0,0.20317820658342792,1.0
31,0.366,0.0,1.0,0.24324324324324326,0.7000000000000001,0.3400253066892618,0.0,0.0,1.0,0.7836764911049005,0.0,1.0,1.0,0.5777525539160046,0.0
32,0.406,0.5,1.0,0.3108108108108108,0.9,0.43887356814872525,0.3333333333333333,0.0,0.0,0.40947525488684167,0.0,0.5,0.3333333333333333,0.5584562996594779,0.0
33,0.33999999999999997,1.0,0.0,0.3243243243243243,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.17201127707696084,0.0,0.25,1.0,0.9114642451759365,0.0
34,0.7439999999999999,1.0,0.0,0.14864864864864863,0.9,0.0,0.3333333333333333,1.0,1.0,0.710175271738451,0.0,1.0,0.6666666666666666,0.1782065834279228,0.0
35,0.25,0.0,0.0,0.36486486486486486,0.0,0.5351337668612783,0.0,1.0,0.0,0.13907033121663118,1.0,0.0,0.0,0.8603859250851306,1.0
36,0.2799999999999999,1.0,1.0,0.1756756756756757,0.30000000000000004,0.5789610833625718,0.0,0.0,1.0,0.570330416554781,0.0,0.75,1.0,0.3995459704880817,0.0
37,0.908,1.0,1.0,0.2027027027027027,0.7000000000000001,0.3050983767951363,0.0,0.0,1.0,0.49225636048242605,0.0,0.25,0.3333333333333333,0.9931895573212259,0.0
38,0.9999999999999999,0.0,1.0,0.24324324324324326,0.7000000000000001,0.0,0.0,1.0,1.0,0.20402608449106888,0.0,0.5,0.3333333333333333,0.9364358683314415,0.0
39,0.46399999999999986,0.5,1.0,0.3108108108108108,0.6000000000000001,0.28039065582364536,0.3333333333333333,0.0,1.0,0.8903973329452962,0.0,1.0,0.3333333333333333,0.340522133938706,0.0
40,0.244,1.0,1.0,0.2972972972972973,0.4,0.0,0.0,1.0,0.0,0.35074669630949756,0.0,0.75,0.0,0.4835414301929626,0.0
41,0.22999999999999998,0.0,0.0,0.445945945945946,0.8,0.48833500486193426,0.0,0.0,0.0,0.9065169223660858,1.0,1.0,1.0,0.8047673098751419,1.0
42,0.41200000000000003,0.0,0.0,0.5810810810810811,0.2,0.46799618920973063,0.0,1.0,1.0,0.47075620721778927,0.0,0.5,0.6666666666666666,0.7604994324631101,0.0
43,0.9679999999999999,0.0,0.0,0.4189189189189189,0.2,0.5236969320890407,0.0,0.0,0.0,0.97186371298459,1.0,0.25,0.3333333333333333,0.5085130533484676,1.0
44,0.62,1.0,0.0,0.5810810810810811,0.5,0.6214918176539327,0.0,1.0,1.0,0.7917096582723651,0.0,0.0,0.6666666666666666,0.8683314415437005,0.0
45,0.852,0.5,0.0,0.1891891891891892,0.4,0.4361178277602672,0.3333333333333333,1.0,1.0,0.6325898123270772,0.0,0.0,1.0,0.20090805902383654,0.0
46,0.9580000000000001,0.5,0.0,0.12162162162162166,0.9,0.4465784095845449,0.0,1.0,1.0,0.5985403105996623,1.0,0.5,0.0,0.7491486946651532,1.0
47,0.574,0.5,0.0,0.2837837837837838,0.9,0.5494015518412276,0.0,1.0,1.0,0.5881122647212809,1.0,0.0,1.0,0.6935300794551646,1.0
48,0.4,0.5,1.0,0.27027027027027034,0.2,0.4120851617483418,0.0,0.0,1.0,0.454376142921649,0.0,0.5,0.0,0.9545970488081725,0.0
49,0.852,0.5,0.0,0.25675675675675674,0.2,0.4135911118334939,0.3333333333333333,1.0,0.0,0.9705303856518297,0.0,0.0,1.0,0.16912599318955732,0.0
50,0.6960000000000001,0.5,1.0,0.35135135135135137,1.0,0.4637873887361997,0.3333333333333333,1.0,0.0,0.9903324767515297,0.0,0.75,1.0,0.8059023836549376,0.0
51,0.46999999999999986,0.5,1.0,0.24324324324324326,0.5,0.5821127215436356,0.3333333333333333,0.0,0.0,0.43210621614364175,0.0,0.5,1.0,0.619750283768445,0.0
52,0.876,0.0,0.0,0.2027027027027027,0.5,0.0,0.3333333333333333,0.0,0.0,0.584888906890608,0.0,0.5,0.3333333333333333,0.9795686719636776,0.0
53,0.61,0.5,1.0,0.3108108108108108,0.8,0.5004500831393337,0.0,0.0,0.0,0.8202251315000582,1.0,0.5,1.0,0.2542565266742338,1.0
54,0.5019999999999999,0.5,1.0,0.3243243243243243,0.1,0.3925726178306101,0.0,1.0,0.0,0.20003500334281923,1.0,0.25,0.0,0.12031782065834282,1.0
55,0.5379999999999999,0.0,1.0,0.3378378378378379,0.1,0.49905489515683443,0.0,1.0,1.0,0.567048703151151,0.0,1.0,1.0,0.6106696935300795,0.0
56,0.612,0.0,1.0,0.36486486486486486,0.5,0.5096268369360644,0.0,1.0,0.0,0.43552154230729034,0.0,0.25,0.6666666666666666,0.11577752553916007,0.0
57,0.7499999999999999,0.5,1.0,0.013513513513513542,0.0,0.3024662324053563,0.0,0.0,0.0,0.22803262711588954,0.0,0.25,0.6666666666666666,0.32576617480136205,0.0
58,0.32199999999999995,1.0,0.0,0.6486486486486487,0.4,0.0,0.0,1.0,0.0,0.008158429129981912,1.0,1.0,1.0,0.48808172531214533,1.0
59,0.5279999999999999,0.0,1.0,0.445945945945946,0.4,0.16216113881137956,0.0,1.0,1.0,0.23384083179943682,0.0,0.75,0.6666666666666666,0.9477866061293985,0.0
60,0.7839999999999999,0.5,1.0,0.22972972972972977,0.5,0.5454684808481405,0.0,0.0,0.0,0.422530301643807,0.0,0.75,0.3333333333333333,0.7990919409761634,0.0
61,0.674,0.5,0.0,0.12162162162162166,0.9,0.6071344743995462,0.3333333333333333,0.0,0.0,0.6324766015154447,0.0,1.0,0.0,0.7377979568671964,0.0
62,0.41000000000000003,1.0,1.0,0.2027027027027027,0.1,0.2235357391520996,0.3333333333333333,0.0,0.0,0.8940181287312938,0.0,1.0,0.6666666666666666,0.41089670828603864,0.0
63,0.668,1.0,1.0,0.5135135135135136,0.8,0.31370171052318496,0.0,1.0,1.0,0.49698136172004426,0.0,0.75,1.0,0.8898978433598184,0.0
64,0.5059999999999999,0.5,1.0,0.10810810810810811,0.4,0.4351024354151122,0.0,1.0,1.0,0.4641897801240018,0.0,0.5,0.6666666666666666,0.866061293984109,0.0
65,0.8019999999999999,0.5,0.0,0.24324324324324326,0.6000000000000001,0.6768941923790652,0.3333333333333333,1.0,1.0,0.13874715035285867,1.0,1.0,0.3333333333333333,0.29511918274687854,0.0
66,0.46199999999999986,0.5,0.0,0.21621621621621623,0.1,0.4050769776685028,0.0,1.0,0.0,0.5521523805523427,1.0,0.5,0.6666666666666666,0.3972758229284904,0.0
67,0.7699999999999999,0.5,1.0,0.3378378378378379,1.0,0.4909563480535065,0.3333333333333333,1.0,1.0,0.9834024149306257,1.0,0.5,0.6666666666666666,0.6401816118047673,0.0
68,0.622,0.5,0.0,0.22972972972972977,0.5,0.6007440311721783,0.3333333333333333,0.0,1.0,0.5682806207992863,1.0,0.0,0.3333333333333333,0.7389330306469921,0.0
69,0.65,0.0,0.0,0.040540540540540515,0.8,0.39208453121345005,0.0,1.0,0.0,0.09096578723268071,0.0,1.0,1.0,0.9829738933030647,0.0
70,0.7759999999999999,0.5,1.0,0.5405405405405406,0.2,0.5330667921784499,1.0,1.0,0.0,0.14182494428217893,1.0,0.75,0.3333333333333333,0.6878547105561862,1.0
71,0.926,0.0,1.0,0.14864864864864863,0.6000000000000001,0.0,0.0,1.0,0.0,0.1697276589914337,0.0,0.5,0.6666666666666666,0.1589103291713961,0.0
72,0.614,1.0,0.0,0.25675675675675674,0.0,0.6520861916485694,0.0,0.0,1.0,0.22098095368107654,0.0,0.25,0.3333333333333333,0.9761634506242907,0.0
73,0.5079999999999999,0.5,0.0,0.09459459459459457,0.5,0.6288642532113338,0.3333333333333333,1.0,1.0,0.2921040459363869,0.0,0.25,1.0,0.9863791146424516,0.0
74,0.33799999999999997,0.0,1.0,0.24324324324324326,0.9,0.0,0.3333333333333333,0.0,1.0,0.7278236071544831,0.0,0.25,0.6666666666666666,0.8104426787741204,0.0
75,0.7699999999999999,0.0,0.0,0.040540540540540515,0.1,0.7123138721382855,0.3333333333333333,1.0,0.0,0.11189278576104017,0.0,0.0,0.6666666666666666,0.46311010215664017,0.0
76,0.628,0.0,1.0,0.5,0.8,0.0,0.3333333333333333,1.0,1.0,0.6958167504996727,0.0,1.0,1.0,0.11464245175936436,0.0
77,0.656,0.0,0.0,0.1891891891891892,0.9,0.0,0.0,1.0,1.0,0.7410660718098578,0.0,0.75,0.3333333333333333,0.9807037457434733,0.0
78,0.814,1.0,1.0,0.2027027027027027,0.5,0.30790676804275396,0.0,0.0,1.0,0.9712330027517627,0.0,0.5,1.0,0.5255391600454029,0.0
79,0.132,0.5,0.0,0.3108108108108108,1.0,0.48700912788933554,0.3333333333333333,1.0,0.0,0.4914970879719013,0.0,0.5,1.0,0.18388195232690127,0.0
80,0.63,0.0,0.0,0.21621621621621623,0.1,0.38519838871631107,0.3333333333333333,0.0,0.0,0.8570922523100956,0.0,0.5,0.0,0.7707150964812712,0.0
81,0.854,0.0,0.0,0.1891891891891892,0.2,0.0,0.0,1.0,0.0,0.6822982094790052,1.0,1.0,1.0,0.9057888762769579,1.0
82,0.386,0.0,0.0,0.24324324324324326,0.30000000000000004,0.0,0.3333333333333333,0.0,0.0,0.13005247001088602,0.0,0.25,0.0,0.15437003405221336,0.0
83,0.31199999999999994,0.0,0.0,0.21621621621621623,0.4,0.359937455083855,0.0,1.0,1.0,0.7961945865830187,0.0,0.75,1.0,0.4449489216799092,0.0
84,0.2859999999999999,0.0,0.0,0.37837837837837845,0.4,0.0,0.3333333333333333,1.0,0.0,0.009481305464671876,0.0,0.0,1.0,0.43019296254256534,0.0
85,0.604,1.0,0.0,0.7702702702702704,1.0,0.0,0.3333333333333333,1.0,1.0,0.5733756073705039,0.0,1.0,0.0,0.6038592508513053,0.0
86,0.7999999999999999,1.0,1.0,0.05405405405405406,0.30000000000000004,0.484985039144778,0.0,1.0,0.0,0.6432202775365047,1.0,0.25,1.0,0.8320090805902384,1.0
87,0.7579999999999999,0.0,1.0,0.16216216216216217,0.9,0.0,0.3333333333333333,1.0,0.0,0.7593613690107405,0.0,0.0,0.0,0.7809307604994324,0.0
88,0.592,0.0,0.0,0.37837837837837845,0.4,0.0,0.6666666666666667,1.0,0.0,0.4662437262758593,1.0,0.5,0.6666666666666666,0.398410896708286,1.0
89,0.57,0.5,0.0,0.13513513513513514,0.30000000000000004,0.3253259919196675,0.3333333333333333,1.0,1.0,0.7839737694949866,0.0,0.0,0.0,0.6129398410896708,0.0
90,0.594,1.0,0.0,0.35135135135135137,0.5,0.0,0.6666666666666667,1.0,1.0,0.8710513854073063,1.0,0.5,0.0,0.7185017026106697,1.0
91,0.916,0.0,1.0,0.36486486486486486,0.7000000000000001,0.47280770451460996,0.3333333333333333,1.0,0.0,0.7356746569297367,0.0,0.0,1.0,0.49943246311010214,0.0
92,0.348,0.0,0.0,0.24324324324324326,1.0,0.0,0.3333333333333333,1.0,0.0,0.5480672904262357,0.0,0.25,0.3333333333333333,0.2905788876276958,0.0
93,0.838,0.0,1.0,0.14864864864864863,0.8,0.0,0.3333333333333333,1.0,1.0,0.8614774210937143,0.0,0.25,0.0,0.3314415437003405,0.0
94,0.7599999999999999,1.0,1.0,0.3243243243243243,0.4,0.0,0.3333333333333333,0.0,1.0,0.4298955050207295,0.0,0.75,0.0,0.6844494892167992,0.0
95,0.32999999999999996,1.0,1.0,0.22972972972972977,1.0,0.7025719087777832,0.0,0.0,1.0,0.6063889101409184,0.0,0.0,0.3333333333333333,0.12712826333711688,0.0
96,0.846,1.0,1.0,0.3108108108108108,0.9,0.40983747624384076,0.0,0.0,1.0,0.32294919164780234,0.0,1.0,0.0,0.4188422247446084,0.0
97,0.928,0.5,1.0,0.14864864864864863,0.8,0.386955516480815,0.3333333333333333,1.0,1.0,0.9864169528189942,0.0,0.25,0.3333333333333333,0.9602724177071509,0.0
98,0.7199999999999999,1.0,1.0,0.05405405405405406,0.8,0.0,0.3333333333333333,0.0,0.0,0.4982148795209942,0.0,0.75,1.0,0.19296254256526676,0.0
99,0.126,0.0,1.0,0.21621621621621623,0.9,0.0,0.3333333333333333,0.0,0.0,0.03261611483896712,0.0,0.0,0.6666666666666666,0.37457434733257666,0.0
100,0.63,0.0,0.0,0.2972972972972973,0.6000000000000001,0.0,0.0,1.0,1.0,0.8092595342855242,0.0,0.25,1.0,0.6038592508513053,0.0
101,0.5459999999999999,0.0,0.0,0.35135135135135137,0.6000000000000001,0.0,0.3333333333333333,0.0,0.0,0.8358340721538906,0.0,0.25,0.0,0.4551645856980704,0.0
102,0.7759999999999999,0.0,1.0,0.1756756756756757,0.9,0.32951287114222355,0.0,1.0,0.0,0.20981573740292198,0.0,0.75,0.0,0.13053348467650397,0.0
103,0.356,1.0,1.0,0.24324324324324326,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.30265380343822834,0.0,1.0,1.0,0.38479001135073787,0.0
104,0.64,1.0,0.0,0.6351351351351351,0.1,0.0,0.0,1.0,1.0,0.8883053331593166,1.0,0.25,0.3333333333333333,0.9035187287173667,1.0
105,0.5439999999999999,1.0,0.0,0.37837837837837845,0.4,0.4267600044304842,0.3333333333333333,1.0,1.0,0.15487984102481786,1.0,0.5,0.3333333333333333,0.20431328036322358,1.0
106,0.46399999999999986,0.5,1.0,0.1891891891891892,0.1,0.3544810564321155,0.0,1.0,1.0,0.050219545966639814,0.0,0.75,0.3333333333333333,0.8161180476730987,0.0
107,0.87,0.5,0.0,0.24324324324324326,0.2,0.39779836506527416,0.0,0.0,1.0,0.18484235244465844,0.0,1.0,0.6666666666666666,0.7570942111237231,0.0
108,0.5099999999999999,1.0,1.0,0.2027027027027027,0.5,0.5982221706032119,0.0,0.0,0.0,0.3592903622295929,0.0,0.5,0.0,0.44267877412031786,0.0
109,0.258,0.5,1.0,0.22972972972972977,0.9,0.37000636393844216,0.0,1.0,0.0,0.49723888631364294,1.0,0.5,0.0,0.23723041997729852,1.0
110,0.67,0.5,1.0,0.16216216216216217,0.30000000000000004,0.3608509335403869,0.0,0.0,1.0,0.3153866194221548,0.0,0.75,1.0,0.25879682179341656,0.0
111,0.376,0.5,1.0,0.2837837837837838,0.7000000000000001,0.4306732665840542,0.3333333333333333,1.0,0.0,0.13611139863856997,0.0,1.0,1.0,0.47105561861520995,0.0
112,0.42400000000000004,0.0,1.0,0.3243243243243243,0.2,0.3995181868463009,0.0,0.0,0.0,0.43397059419174533,0.0,1.0,0.6666666666666666,0.6696935300794552,0.0
113,0.65,1.0,1.0,0.24324324324324326,0.9,0.4232417632194809,0.0,0.0,1.0,0.11492467530649175,0.0,0.75,1.0,0.7150964812712827,0.0
114,0.7419999999999999,0.5,1.0,0.13513513513513514,0.9,0.6156903785118493,0.3333333333333333,0.0,1.0,0.5064951702887626,1.0,1.0,0.6666666666666666,0.47900113507377984,1.0
115,0.5559999999999999,0.5,0.0,0.16216216216216217,0.9,0.5275101536245255,0.3333333333333333,1.0,1.0,0.370823163612125,0.0,0.25,0.3333333333333333,0.7003405221339387,0.0
116,0.636,0.5,0.0,0.25675675675675674,0.6000000000000001,0.6690541167531407,0.0,1.0,0.0,0.5781887670272511,0.0,0.75,1.0,0.4653802497162316,0.0
117,0.31199999999999994,0.0,0.0,0.3108108108108108,0.1,0.0,0.3333333333333333,1.0,0.0,0.1587887643269932,0.0,0.75,0.3333333333333333,0.5391600454029513,0.0
118,0.348,0.5,0.0,0.1756756756756757,0.8,0.42973077236259555,0.0,1.0,0.0,0.9986644224523442,1.0,0.0,1.0,0.3893303064699205,1.0
119,0.6980000000000001,0.5,1.0,0.21621621621621623,0.4,0.7380439205416033,0.3333333333333333,1.0,0.0,0.6041721984449514,0.0,0.5,0.6666666666666666,0.35187287173666293,0.0
120,0.9560000000000001,0.0,1.0,0.21621621621621623,0.8,0.5158801328459695,0.3333333333333333,0.0,0.0,0.19061915412921931,0.0,0.75,1.0,0.28490351872871733,0.0
121,0.648,1.0,1.0,0.2837837837837838,0.6000000000000001,0.4790527500627845,0.0,0.0,0.0,0.5006446615651794,0.0,0.0,0.6666666666666666,0.44381384790011347,0.0
122,0.612,0.0,0.0,0.2837837837837838,0.6000000000000001,0.0,0.3333333333333333,1.0,0.0,0.7053588617712991,0.0,0.75,0.0,0.5891032917139614,0.0
123,0.668,0.5,0.0,0.40540540540540543,1.0,0.5037281072964725,0.0,1.0,1.0,0.9906835102752312,0.0,0.0,0.3333333333333333,0.3893303064699205,0.0
124,0.5499999999999999,0.0,0.0,0.13513513513513514,0.30000000000000004,0.0,0.0,0.0,0.0,0.9182618440061026,0.0,0.75,0.3333333333333333,0.6799091940976163,0.0
125,0.16399999999999992,0.0,1.0,0.3243243243243243,0.9,0.6082288231050306,0.0,1.0,0.0,0.5513209511508349,1.0,0.5,0.0,0.3609534619750284,1.0
126,0.398,0.0,0.0,0.4594594594594595,0.1,0.0,0.0,0.0,1.0,0.04312646857774917,1.0,0.75,0.0,0.4154370034052214,1.0
127,0.5499999999999999,0.5,1.0,0.5135135135135136,0.0,0.5919026326585428,0.0,1.0,0.0,0.2340848551036624,1.0,0.5,0.6666666666666666,0.3303064699205448,1.0
128,0.9560000000000001,0.0,0.0,0.3108108108108108,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.8569177856485293,0.0,0.25,0.6666666666666666,0.6208853575482407,0.0
129,0.84,0.0,1.0,0.08108108108108109,0.9,0.40585031954607553,0.0,1.0,0.0,0.836303717004974,0.0,0.75,0.3333333333333333,0.6935300794551646,0.0
130,0.816,0.0,0.0,0.21621621621621623,0.30000000000000004,0.0,0.3333333333333333,1.0,1.0,0.6211322181268311,0.0,0.25,0.6666666666666666,0.2905788876276958,0.0
131,0.89,0.5,0.0,0.2027027027027027,0.9,0.5215760311288141,0.0,1.0,1.0,0.5746730312744868,0.0,1.0,0.3333333333333333,0.3314415437003405,0.0
132,0.674,0.0,1.0,0.27027027027027034,0.9,0.4885285097228122,0.0,1.0,1.0,0.17800349933418638,0.0,0.75,0.0,0.5402951191827469,0.0
133,0.672,0.0,1.0,0.09459459459459457,0.1,0.0,0.3333333333333333,0.0,1.0,0.08224680456983641,0.0,0.0,0.0,0.5209988649262203,0.0
134,0.878,0.5,1.0,0.2837837837837838,0.7000000000000001,0.4975265455388681,0.3333333333333333,1.0,1.0,0.6220569064345645,0.0,0.25,0.6666666666666666,0.2928490351872872,0.0
135,0.47799999999999987,0.5,0.0,0.4324324324324324,0.5,0.5775055920114817,0.3333333333333333,1.0,1.0,0.17466493050086282,0.0,0.25,0.3333333333333333,0.8081725312145289,0.0
136,0.22199999999999998,0.5,0.0,0.21621621621621623,0.5,0.25374417955911904,0.0,0.0,1.0,0.8389436191156254,0.0,0.0,1.0,0.4290578887627696,0.0
137,0.574,0.0,1.0,0.2972972972972973,0.2,0.5319414747238611,0.0,0.0,1.0,0.46581328516873355,0.0,0.0,0.6666666666666666,0.2894438138479001,0.0
138,0.46799999999999986,1.0,0.0,0.40540540540540543,0.2,0.849532971733663,0.0,1.0,0.0,0.3757842373946712,0.0,0.75,0.0,0.7888762769580022,1.0
139,0.45799999999999985,1.0,0.0,0.22972972972972977,0.1,0.5161073964333488,0.3333333333333333,0.0,1.0,0.04290034698313688,1.0,0.75,0.3333333333333333,0.14528944381384787,1.0
140,0.8119999999999999,0.5,1.0,0.35135135135135137,1.0,0.547840320346799,0.0,1.0,0.0,0.9477521103265361,0.0,1.0,0.6666666666666666,0.9602724177071509,0.0
141,0.626,0.0,1.0,0.21621621621621623,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.9021644567056153,0.0,0.5,1.0,0.9001135073779796,0.0
142,0.664,0.0,0.0,0.3378378378378379,0.5,0.5016057714907276,0.0,1.0,1.0,0.9666260627889962,0.0,0.75,0.3333333333333333,0.3893303064699205,0.0
143,0.886,1.0,1.0,0.4594594594594595,0.2,0.0,0.0,1.0,0.0,0.79563718335101,1.0,1.0,0.3333333333333333,0.8671963677639047,1.0
144,0.682,0.0,0.0,0.1756756756756757,0.5,0.16307637096798946,0.0,1.0,0.0,0.6310715673346804,0.0,0.25,1.0,0.3212258796821793,1.0
145,0.2699999999999999,1.0,0.0,0.040540540540540515,0.5,0.4510086944065617,0.0,1.0,1.0,0.27067544950542777,0.0,0.75,0.3333333333333333,0.7321225879682179,0.0
146,0.57,1.0,0.0,0.14864864864864863,0.8,0.5512076237806355,0.3333333333333333,1.0,0.0,0.705387014459881,0.0,0.0,0.6666666666666666,0.5550510783200908,0.0
147,0.6,0.0,1.0,0.25675675675675674,0.5,0.42633716342758926,0.0,0.0,0.0,0.12242894196395754,0.0,1.0,0.6666666666666666,0.604994324631101,0.0
148,0.7699999999999999,0.0,1.0,0.35135135135135137,0.9,0.4809985998697719,0.0,1.0,0.0,0.37415953223532844,0.0,0.25,1.0,0.4551645856980704,0.0
149,0.132,0.0,1.0,0.1891891891891892,0.0,0.0,0.3333333333333333,0.0,1.0,0.004336864170528285,0.0,1.0,0.3333333333333333,0.8683314415437005,0.0
150,0.8079999999999999,1.0,0.0,0.1891891891891892,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.4475885947107949,0.0,0.0,1.0,0.7729852440408627,0.0
151,0.37,0.0,0.0,0.40540540540540543,0.9,0.0,0.0,1.0,0.0,0.7494776251131983,1.0,0.75,0.3333333333333333,0.656072644721907,1.0
152,0.7319999999999999,1.0,1.0,0.3243243243243243,0.8,0.0,0.3333333333333333,1.0,0.0,0.9040305349160845,0.0,0.25,1.0,0.3496027241770715,0.0
153,0.378,0.0,1.0,0.25675675675675674,0.2,0.5086112453068097,0.0,1.0,0.0,0.49322030253889243,0.0,0.0,0.0,0.5686719636776391,0.0
154,0.5279999999999999,0.0,0.0,0.3378378378378379,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.5452018167735019,0.0,0.0,0.6666666666666666,0.22587968217934165,0.0
155,0.7119999999999999,1.0,1.0,0.527027027027027,0.7000000000000001,0.0,0.0,1.0,0.0,0.08965646219213934,1.0,0.0,0.3333333333333333,0.6606129398410897,1.0
